cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1905 list	741	howoe	NA	kernhout	the heart of the tree	hati kayu (pohon)	-	551	478	FALSE									WOOD	1803	https://concepticon.clld.org/parameters/1803
the Nias 1905 list	741	toehō	NA	kernhout	the heart of the tree	hati kayu (pohon)	-	551	478	FALSE									WOOD	1803	https://concepticon.clld.org/parameters/1803
the Nias 1905 list	742	owa'a gō'mboe	NA	hoofdwortel, penwortel	main root, taproot	ibu akar, akar tunggang	543	552	-	FALSE									ROOT	670	https://concepticon.clld.org/parameters/670
the Nias 1905 list	743	owa'a	NA	zijwortel	side-root	akar samping	543	552	-	FALSE									ROOT	670	https://concepticon.clld.org/parameters/670
the Nias 1905 list	744	owa'a	NA	haarwortel	fibrous root	akar serabut	543	552	-	FALSE									ROOT	670	https://concepticon.clld.org/parameters/670
the Nias 1905 list	742-744	owa'a	NA	wortel <unsp.>	root	akar	543	552	479	TRUE	root								ROOT	670	https://concepticon.clld.org/parameters/670
the Nias 1905 list	746	boeloe géoe	NA	blad	leaf	daun	544	553	481	TRUE									LEAF	628	https://concepticon.clld.org/parameters/628
the Nias 1905 list	748	oeli géoe	NA	schors	bark	kulit kayu	545	554	483	TRUE									BARK	1204	https://concepticon.clld.org/parameters/1204
the Nias 1905 list	750	īdamo̠	NA	sap	sap	air (buah, pohon)	546	555	485	FALSE									SAP	345	https://concepticon.clld.org/parameters/345
the Nias 1905 list	752	finō	NA	pinang	Areca catechu LINN	pinang	496	500	361	FALSE									BETELNUT	217	https://concepticon.clld.org/parameters/217
the Nias 1905 list	753	tawoea	NA	sirih	betel	sirih	497	501	362	FALSE									BETEL PEPPER VINE	177	https://concepticon.clld.org/parameters/177
the Nias 1905 list	754	soeloemōoe	NA	hars	resin	damar (umum)	548	556	-	FALSE									RESIN	664	https://concepticon.clld.org/parameters/664
the Nias 1905 list	755	soeloemōoe	NA	damar	resin (from the damar tree)	damar (khusus dari pohon damar)	503	509	486	FALSE									RESIN	664	https://concepticon.clld.org/parameters/664
the Nias 1905 list	757	léhé-léhé	NA	spruit	sprout	tunas	549	557	-	FALSE									SPROUT (SHOOT)	3358	https://concepticon.clld.org/parameters/3358
the Nias 1905 list	758	boengō	NA	bloem	flower	bunga	550	558	488	TRUE									FLOWER	239	https://concepticon.clld.org/parameters/239
the Nias 1905 list	759	boea	NA	vrucht	fruit	buah	551	559	489	TRUE									FRUIT	1507	https://concepticon.clld.org/parameters/1507
the Nias 1905 list	761	oeli	NA	schil	rind, peel	kulit buah	552	560	491	FALSE									SKIN (OF FRUIT)	2373	https://concepticon.clld.org/parameters/2373
the Nias 1905 list	763	hoeno̠	NA	pit	pip, stone	biji	553	561	493	FALSE									STONE (OF FRUIT)	1762	https://concepticon.clld.org/parameters/1762
the Nias 1905 list	764	osī	NA	vruchtvlees	the flesh of the fruit	daging buah	554	562	494	FALSE									FLESH	2259	https://concepticon.clld.org/parameters/2259
the Nias 1905 list	765	namōhī	NA	tros	bunch	rangkai, tangkai, tandan	555	563	495	FALSE									BUNCH	1966	https://concepticon.clld.org/parameters/1966
the Nias 1905 list	766	faniga	NA	olie	oil	minyak	556	564	496	FALSE									OIL (HYDROPHOBIC LIQUID)	2556	https://concepticon.clld.org/parameters/2556
the Nias 1905 list	770	doe-oe	NA	gras	grass	rumput	485	488	500	TRUE									GRASS	606	https://concepticon.clld.org/parameters/606
the Nias 1905 list	771	doe-oe doe-oe	NA	onkruid	weeds	rumput	486	489	500	FALSE									WEED	3288	https://concepticon.clld.org/parameters/3288
the Nias 1905 list	772	ō-ō	NA	alang-alang	Imperata cylindria (Kunai grass)	lalang	487	490	501	FALSE									REED	659	https://concepticon.clld.org/parameters/659
the Nias 1905 list	773	soechoe	NA	glagah	Saccharum spontaneum	gelagah	488	491	502	FALSE									REED	659	https://concepticon.clld.org/parameters/659
the Nias 1905 list	778	ī-ò	NA	staart	tail	ekor	355	357	506	TRUE									TAIL	1220	https://concepticon.clld.org/parameters/1220
the Nias 1905 list	779	ahe	NA	poot	paw	kaki binatang	347	349	507	FALSE									PAW	2965	https://concepticon.clld.org/parameters/2965
the Nias 1905 list	780	sa-a	NA	hoef	hoof	kuku binatang	348	350	508	FALSE									HOOF	152	https://concepticon.clld.org/parameters/152
the Nias 1905 list	781	sa-a	NA	klauw	claw	cakar	349	351	509	TRUE									CLAW	72	https://concepticon.clld.org/parameters/72
the Nias 1905 list	786	belagafi	NA	vleugel	wing	sayap	351	353	514	TRUE									WING	1257	https://concepticon.clld.org/parameters/1257
the Nias 1905 list	787	boe	NA	veren	feather	bulu burung	352	354	515	FALSE									FEATHER	1201	https://concepticon.clld.org/parameters/1201
the Nias 1905 list	789	azoeni	NA	nest	nest	sarang	353	355	517	FALSE									NEST	539	https://concepticon.clld.org/parameters/539
the Nias 1905 list	790	adoelō	NA	ei	egg	telur	354	356	518	TRUE									EGG	744	https://concepticon.clld.org/parameters/744
the Nias 1905 list	794	bawī	NA	tam varken	domesticated pig	babi	356	358	522	FALSE									PIG	1337	https://concepticon.clld.org/parameters/1337
the Nias 1905 list	797	mōhōgō	NA	knorren	to grunt	menggeram	357	359	525	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	799	na'mbī	NA	geit	goat	kambing	-	360	526	FALSE									GOAT	1502	https://concepticon.clld.org/parameters/1502
the Nias 1905 list	800-802	o̠ro̠baō	46	buffel <unsp.>			362	364	527	FALSE			sihene	all (female) animals which have not yet brought forth young	semua hewan (betina) yang belum melahirkan anak	noun			NA	NA	NA
the Nias 1905 list	800-802	o̠ro̠baō	46	buffel <unsp.>			362	364	527	FALSE			faō-é	the lowing of a buffalo	meringkiknya kerbau	adjective			NA	NA	NA
the Nias 1905 list	803	sawi sialawé	NA	koe	cow	sapi (betina)	360	362	-	FALSE									COW	1007	https://concepticon.clld.org/parameters/1007
the Nias 1905 list	804	sawi sēmatoea	NA	stier	bull	sapi (jantan)	360	362	-	FALSE									BULL	1008	https://concepticon.clld.org/parameters/1008
the Nias 1905 list	803/804	sawi	NA	koebeest, rund <unsp.>			360	362	528	FALSE									NA	NA	NA
the Nias 1905 list	805	fabéhé	NA	bleren	to bleat, to moo	menguak	-	361	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	807	koedō	NA	paard	horse	kuda	363	365	530	FALSE									HORSE	615	https://concepticon.clld.org/parameters/615
the Nias 1905 list	809	bo̠ho̠	NA	hert	deer	rusa	365	367	532	FALSE									DEER	1936	https://concepticon.clld.org/parameters/1936
the Nias 1905 list	811	asoe	NA	hond	dog	anjing	366	368	534	TRUE									DOG	2009	https://concepticon.clld.org/parameters/2009
the Nias 1905 list	812	facha-ō	47	blaffen	to bark	menyalak	367	369	535	FALSE			mocha-ō	barking at the moon	menggonggong ke arah bulan	adjective			BARKING	1206	https://concepticon.clld.org/parameters/1206
the Nias 1905 list	813	maoe	NA	kat, poes	cat	kucing	368	370	536	FALSE									CAT	1208	https://concepticon.clld.org/parameters/1208
the Nias 1905 list	814	famé-ō	NA	miauwen	to miaow	mengeong	369	371	537	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	815	harīmau	48	tijger	tiger	harimau	370	372	-	FALSE						noun	no tigers on Nias		TIGER	846	https://concepticon.clld.org/parameters/846
the Nias 1905 list	817	biroea	48	beer	bear	beruang	372	374	538	FALSE						noun	no tigers on Nias		BEAR	1820	https://concepticon.clld.org/parameters/1820
the Nias 1905 list	818	bōgō	NA	stekelvarken	porcupine	landak	373	375	539	FALSE									PORCUPINE	2510	https://concepticon.clld.org/parameters/2510
the Nias 1905 list	822	sīgeuloe	NA	miereneter	ant-eater (manis javanica)	tenggiling	374	376	543	FALSE									ANTEATER	181	https://concepticon.clld.org/parameters/181
the Nias 1905 list	824	onarafati	49	duif (soorten)	pigeon	burung merpati	376	378	545	FALSE			foenai	green pigeon	merpati hijau	noun	poenai		DOVE	1853	https://concepticon.clld.org/parameters/1853
the Nias 1905 list	824	onarafati	49	duif (soorten)	pigeon	burung merpati	376	378	545	FALSE			beroe-oe	wood pigeon	merpati hutan	noun	pergem of Java		DOVE	1853	https://concepticon.clld.org/parameters/1853
the Nias 1905 list	824	onarafati	49	duif (soorten)	pigeon	burung merpati	376	378	545	FALSE			foenai dano̠	blue pigeon	merpati biru	noun			DOVE	1853	https://concepticon.clld.org/parameters/1853
the Nias 1905 list	824	onarafati	49	duif (soorten)	pigeon	burung merpati	376	378	545	FALSE			lafō-oe	red pigeon	merpati merah	noun	red-brown		DOVE	1853	https://concepticon.clld.org/parameters/1853
the Nias 1905 list	825	gaga	NA	kraai, raaf	crow	burung gagak	377	379	546	FALSE									CROW	913	https://concepticon.clld.org/parameters/913
the Nias 1905 list	826	manoe	NA	hoen, kip	hen, chicken	ayam	378	380	547	FALSE									CHICKEN	1318	https://concepticon.clld.org/parameters/1318
the Nias 1905 list	827	ōnō manoe	NA	kuiken	chick	anak ayam	378	380	-	FALSE									CHICK	2512	https://concepticon.clld.org/parameters/2512
the Nias 1905 list	828	manoe sihene	50	hen	hen	ayam betina	378	380	547	FALSE			manoe sihene	when it has not had chicks yet	ayam betina yang belum mempunyai anak ayam	noun	there is no word for hen		HEN	1514	https://concepticon.clld.org/parameters/1514
the Nias 1905 list	828	sīfagelō	50	hen	hen	ayam betina	378	380	547	FALSE			sīfagelō	already had chicks	ayam betina yang sudah mempunyai anak ayam	noun	there is no word for hen		HEN	1514	https://concepticon.clld.org/parameters/1514
the Nias 1905 list	830	sīlataō	51	haan	cock, rooster	ayam jantan	378	380	547	FALSE			gadaō	Chinese roaster	ayam jago cina	noun			ROOSTER	1511	https://concepticon.clld.org/parameters/1511
the Nias 1905 list	835	salīndī	NA	parkiet	parakeet, budgerigar	burung bayan	380	382	551	FALSE									PARAKEET	886	https://concepticon.clld.org/parameters/886
the Nias 1905 list	836	katawaéna	NA	zwaluw	swallow	burung layang-layang	381	383	-	FALSE									SWALLOW (BIRD)	3077	https://concepticon.clld.org/parameters/3077
the Nias 1905 list	840	soe'mbaō	NA	reiger	heron	burung bangau	382	384	555	FALSE									HERON	758	https://concepticon.clld.org/parameters/758
the Nias 1905 list	843	mōjō	NA	kiekendief	kite (bird)	burung rajawali	383	385	-	FALSE									EAGLE	1905	https://concepticon.clld.org/parameters/1905
the Nias 1905 list	843	mōjō	NA	kiekendief	kite (bird)	burung rajawali	383	385	-	FALSE									EAGLE	1905	https://concepticon.clld.org/parameters/1905
the Nias 1905 list	844	fōfō	NA	vogel (in het algemeen en andere soorten)	bird	burung	350	352	558	TRUE									BIRD	937	https://concepticon.clld.org/parameters/937
the Nias 1905 list	846	bo̠gilai	NA	vleermuis	bat	kelelawar	385	387	560	FALSE									BAT	1793	https://concepticon.clld.org/parameters/1793
the Nias 1905 list	847	bo̠gi mbanoea	NA	kalong	bat	kalong	386	388	-	FALSE									BAT	1793	https://concepticon.clld.org/parameters/1793
the Nias 1905 list	849	nagō	NA	kidang, ree	deer	kijang	387	389	562	FALSE									DEER	1936	https://concepticon.clld.org/parameters/1936
the Nias 1905 list	850	laōsī	NA	dwerghert, kancil	cherrotain mousedeer	kancil	388	390	563	FALSE									DEER	1936	https://concepticon.clld.org/parameters/1936
the Nias 1905 list	851	té-oe	NA	muis	mouse	tikus	389	391	564	FALSE									MOUSE	1491	https://concepticon.clld.org/parameters/1491
the Nias 1905 list	852	té-oe	NA	rat	rat	tikus	390	392	-	FALSE									RAT	1490	https://concepticon.clld.org/parameters/1490
the Nias 1905 list	853	te-oe ndo̠fī	NA	stinkmuis, spitsmuis	shrew	tikus mondok	391	393	565	FALSE									SHREW	3676	https://concepticon.clld.org/parameters/3676
the Nias 1905 list	854	ba-é	52	aap	monkey	monyet, kera	392	394	566	FALSE			laho̠ho̠	large monkey	monyet yang besar	noun			MONKEY	1350	https://concepticon.clld.org/parameters/1350
the Nias 1905 list	861	diala	53	net	net	jala	560	567	573	FALSE							can mean ‘cast-net’		NET (FOR CATCHING)	2653	https://concepticon.clld.org/parameters/2653
the Nias 1905 list	861	diala	53	net	net	jala	560	567	573	FALSE			kiri		poekat	noun			NET (FOR CATCHING)	2653	https://concepticon.clld.org/parameters/2653
the Nias 1905 list	861	diala	53	net	net	jala	560	567	573	FALSE			fauroe	net with which one closes off <rivers?>	jaring yang digunakan di sisi dekat sungai	noun			NET (FOR CATCHING)	2653	https://concepticon.clld.org/parameters/2653
the Nias 1905 list	861	diala	53	net	net	jala	560	567	573	FALSE			àlawa	cross-net	jaring silang	noun			NET (FOR CATCHING)	2653	https://concepticon.clld.org/parameters/2653
the Nias 1905 list	861	diala	53	net	net	jala	560	567	573	FALSE			dōra	drag-net	jaring seret	noun			NET (FOR CATCHING)	2653	https://concepticon.clld.org/parameters/2653
the Nias 1905 list	864	foī	NA	rog	ray	ikan pari	-	407	576	FALSE									STINGRAY	1910	https://concepticon.clld.org/parameters/1910
the Nias 1905 list	865	baéwa	NA	aal	eel	belut	405	408	577	FALSE									FRESHWATER EEL	1013	https://concepticon.clld.org/parameters/1013
the Nias 1905 list	866	oetoe	54	luis	louse	kutu	393	395	578	TRUE							black (in colour)		LOUSE	1392	https://concepticon.clld.org/parameters/1392
the Nias 1905 list	866	lisa	54	luis	louse	kutu	393	395	578	TRUE							red (in colour)		LOUSE	1392	https://concepticon.clld.org/parameters/1392
the Nias 1905 list	869	adoelō goetoe	NA	neet	nit	telur kutu	394	396	581	FALSE									NIT	267	https://concepticon.clld.org/parameters/267
the Nias 1905 list	870	oetoe nasoe	NA	vlo	flea	kutu anjing	395	397	582	FALSE									FLEA	232	https://concepticon.clld.org/parameters/232
the Nias 1905 list	871	alawa	NA	spin	spider	laba-laba	396	398	583	FALSE									SPIDER	843	https://concepticon.clld.org/parameters/843
the Nias 1905 list	872	dī	NA	vlieg	fly	lalat	397	399	584	FALSE									FLY (INSECT)	1504	https://concepticon.clld.org/parameters/1504
the Nias 1905 list	877	di'mbo̠ho̠	55	muskiet	mosquito	nyamuk	389	400	589	FALSE			dimanoe	sandfly	lalat pasir	noun			MOSQUITO	1509	https://concepticon.clld.org/parameters/1509
the Nias 1905 list	878	kawa-kawa	NA	kapel, vlinder	butterfly	kupu-kupu	399	401	590	FALSE									BUTTERFLY	1791	https://concepticon.clld.org/parameters/1791
the Nias 1905 list	879	moemoe	NA	rups	caterpillar	ulat (bulu)	400	402	592	FALSE									CATERPILLAR	2247	https://concepticon.clld.org/parameters/2247
the Nias 1905 list	881	tamō	NA	sprinkhaan	grasshopper	belalang	401	403	593	FALSE									GRASSHOPPER	607	https://concepticon.clld.org/parameters/607
the Nias 1905 list	884	sicho̠	56	mier (in soorten)	ant	macam-macam semut	402	404	596	FALSE			sicho̠ aucho	large red ant	semut merah besar	noun			ANT	587	https://concepticon.clld.org/parameters/587
the Nias 1905 list	884	sicho̠	56	mier (in soorten)	ant	macam-macam semut	402	404	596	FALSE			sicho̠ latō	small red ant	semut merah kecil	noun			ANT	587	https://concepticon.clld.org/parameters/587
the Nias 1905 list	884	sicho̠	56	mier (in soorten)	ant	macam-macam semut	402	404	596	FALSE			sīcho hōmō	black ant (large)	semut hitam besar	noun			ANT	587	https://concepticon.clld.org/parameters/587
the Nias 1905 list	884	sicho̠	56	mier (in soorten)	ant	macam-macam semut	402	404	596	FALSE			sīcho wōra	black ant (small)	semut hitam kecil	noun			ANT	587	https://concepticon.clld.org/parameters/587
the Nias 1905 list	885	henoe	NA	witte mier	white ant, termite	rayap	-	-	597	FALSE									TERMITE	883	https://concepticon.clld.org/parameters/883
the Nias 1905 list	886	oelo̠	57	slang	snake	ular	403	405	598	TRUE			tarito̠	a kind of viper (poisonous)	ular berbisa	noun			SNAKE	730	https://concepticon.clld.org/parameters/730
the Nias 1905 list	886	oelo̠	57	slang	snake	ular	403	405	598	TRUE			sandoeta	multicoloured spotted snake, also poisonous (red, green, white, black)	ular berbisa dengan bintik berwarna	noun			SNAKE	730	https://concepticon.clld.org/parameters/730
the Nias 1905 list	886	oelo̠	57	slang	snake	ular	403	405	598	TRUE			sawa			noun	oelar tjande (Malay); not poisonous		SNAKE	730	https://concepticon.clld.org/parameters/730
the Nias 1905 list	886	oelo̠	57	slang	snake	ular	403	405	598	TRUE			siho̠ngo̠	flying snake	ular terbang	noun	it flies from tree to tree and is very poisonous according to the Nias people (presumably it is a flying lizard; during my stay of almost three years <on Nias> I have never seen this kind of ‘snake’.		SNAKE	730	https://concepticon.clld.org/parameters/730
the Nias 1905 list	888	alifa	NA	duizendpoot	centipede	lipan	-	406	600	FALSE									CENTIPEDE	1974	https://concepticon.clld.org/parameters/1974
the Nias 1905 list	891	kéléwazī	NA	worm	worm	cacing	414	417	603	TRUE									WORM	1219	https://concepticon.clld.org/parameters/1219
the Nias 1905 list	892	oero	NA	garnaal	shrimp	udang	406	409	604	FALSE									SHRIMP	2349	https://concepticon.clld.org/parameters/2349
the Nias 1905 list	893	hambaé	58	krab	crab	kepiting	407	410	605	FALSE			hambae	small crab	kepiting kecil	noun			CRAB	2348	https://concepticon.clld.org/parameters/2348
the Nias 1905 list	893	kalimango	58	krab	crab	kepiting	407	410	605	FALSE			kali mango	large crab	kepiting besar	noun			CRAB	2348	https://concepticon.clld.org/parameters/2348
the Nias 1905 list	893	kalimango	58	krab	crab	kepiting	407	410	605	FALSE			oerò nasī	lobster	lobster	noun			CRAB	2348	https://concepticon.clld.org/parameters/2348
the Nias 1905 list	894	gēma	59	schelp	shell	kulit kerang	408	411	606	FALSE				giant oyster shell	cangkang tiram raksasa	noun	there is no name for shell in general		SHELL	598	https://concepticon.clld.org/parameters/598
the Nias 1905 list	896	talahō	NA	kikvors	frog	katak	409	412	608	FALSE									FROG	503	https://concepticon.clld.org/parameters/503
the Nias 1905 list	898	sasa	NA	hagedis	lizard	kadal	410	413	610	FALSE									LIZARD	632	https://concepticon.clld.org/parameters/632
the Nias 1905 list	899	bōrōé	NA	varaan, leguaan	iguana	biawak	412	415	611	FALSE									IGUANA	1578	https://concepticon.clld.org/parameters/1578
the Nias 1905 list	900	boeaja	NA	krokodil	crocodile	buaya	411	414	612	FALSE									CROCODILE	1857	https://concepticon.clld.org/parameters/1857
the Nias 1905 list	901	bōōlé	NA	landschildpad	tortoise	kura-kura	413	416	613	FALSE									TORTOISE	895	https://concepticon.clld.org/parameters/895
the Nias 1905 list	901/902	fonoe	NA	schildpad <unsp.>			413	416	-	FALSE									NA	NA	NA
the Nias 1905 list	905	soeroegō	NA	hemel	sky	langit	507	512	615	TRUE									SKY	1732	https://concepticon.clld.org/parameters/1732
the Nias 1905 list	906	loeō	NA	zon	sun	matahari	508	513	616	TRUE									SUN	1343	https://concepticon.clld.org/parameters/1343
the Nias 1905 list	907	fa'androendoemo̠ loeō	NA	zonsverduistering	sun eclipse	gerhana matahari	509	514	617	FALSE									ECLIPSE	2285	https://concepticon.clld.org/parameters/2285
the Nias 1905 list	907	garahanō loeo	NA	zonsverduistering	sun eclipse	gerhana matahari	509	514	617	FALSE									ECLIPSE	2285	https://concepticon.clld.org/parameters/2285
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			fa'andoeo droemo̠ bawa						MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			garanano bawa						MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			toelī	full moon	bulan penuh	noun			MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			si méwaloe	half moon	bulan separuh	noun			MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			tésa'a, bawa séboea	waxing moon	bulan purnama	noun			MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	908	boewa	60	maan	moon	bulan	510	515	618	TRUE			amatéla mbawa	waning moon	bulan mati	noun			MOON	1313	https://concepticon.clld.org/parameters/1313
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			janoeari	january	januari	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			féběroerari	february	februari	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			marétī	march	maret	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			aférīlī	april	april	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			maī	may	mei	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			joenī	june	juni	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			joelī	july	juli	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			angoeso	august	agustus	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			séfitēmba	september	september	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			ōkītōba	october	oktober	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			nōfémba	november	november	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			désēmba	desember	desember	noun			MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	910	bawa	61	maand (namen der maanden)	month (name of the months)	bulan (nama-nama bulan)	784	806	-	FALSE			mendroa faché	two years	dua tahun	number	when more than one year, “faché” has to be added		MONTH	1370	https://concepticon.clld.org/parameters/1370
the Nias 1905 list	911	fa'androendoemo̠ bawa	NA	maansverduistering	moon eclipse	gerhana bulan	511	516	620	FALSE									ECLIPSE	2285	https://concepticon.clld.org/parameters/2285
the Nias 1905 list	911	garahanō bawa	NA	maansverduistering	moon eclipse	gerhana bulan	511	516	620	FALSE									ECLIPSE	2285	https://concepticon.clld.org/parameters/2285
the Nias 1905 list	912	do̠fī	62	ster (als ze namen hebben, die opgeven)	star	bintang	512	517	621	TRUE			do̠fi madala	morning star, evening star	bintang kejora, bintang malam	noun			STAR	1430	https://concepticon.clld.org/parameters/1430
the Nias 1905 list	917	oelī dano̠	NA	aarde (aardbol)	earth (globe)	bumi	504	510	624	FALSE									WORLD	965	https://concepticon.clld.org/parameters/965
the Nias 1905 list	919	téoe	NA	regen	rain	hujan	513	518	626	TRUE									RAINING OR RAIN	2108	https://concepticon.clld.org/parameters/2108
the Nias 1905 list	920	namō 'mbanoea	NA	dauw	dew	embun	-	519	627	FALSE									DEW	1977	https://concepticon.clld.org/parameters/1977
the Nias 1905 list	921	lawoeō	NA	wolk	cloud	awan	514	520	628	TRUE									CLOUD	1489	https://concepticon.clld.org/parameters/1489
the Nias 1905 list	923	doemī	NA	regenboog	rainbow	pelangi	515	521	630	FALSE									RAINBOW	1733	https://concepticon.clld.org/parameters/1733
the Nias 1905 list	924	oegoe-oegoe	NA	donder	thunder	guruh	516	522	631	FALSE									THUNDER	1150	https://concepticon.clld.org/parameters/1150
the Nias 1905 list	925	zaere-zaere	NA	dondersteen	thunderstone	batu guntur	517	523	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	927	doeroe	NA	aardbeving	earthquake	gempa bumi	518	524	633	FALSE									EARTHQUAKE	6	https://concepticon.clld.org/parameters/6
the Nias 1905 list	928	angī	NA	wind	wind	angin	519	525	634	TRUE									WIND	960	https://concepticon.clld.org/parameters/960
the Nias 1905 list	928	ōhō	NA	wind	wind	angin	519	525	634	TRUE									WIND	960	https://concepticon.clld.org/parameters/960
the Nias 1905 list	929	lo̠ho̠ nangī	NA	storm	storm	badai, angin ribut	520	526	635	FALSE									STORM	858	https://concepticon.clld.org/parameters/858
the Nias 1905 list	930	īdano̠	NA	water	water	air	521	527	636	TRUE									WATER	948	https://concepticon.clld.org/parameters/948
the Nias 1905 list	931	asī	NA	zee	sea	laut	522	528	637	TRUE	sea (ocean)								SEA	1474	https://concepticon.clld.org/parameters/1474
the Nias 1905 list	932	alo̠lōhoe	NA	eb	ebb	surut	523	529	-	FALSE									CEASE	1928	https://concepticon.clld.org/parameters/1928
the Nias 1905 list	934	éboea lōhoe	NA	vloed	flood, tide	pasang	524	530	-	FALSE									HIGH TIDE	613	https://concepticon.clld.org/parameters/613
the Nias 1905 list	935	doeloe	NA	golf	wave	ombak	525	531	639	FALSE									WAVE	978	https://concepticon.clld.org/parameters/978
the Nias 1905 list	937	walau	NA	baai	bay	teluk	527	533	640	FALSE									BAY	663	https://concepticon.clld.org/parameters/663
the Nias 1905 list	938	bēwē nasi	NA	strand	beach	pantai	528	534	641	FALSE									BEACH	3460	https://concepticon.clld.org/parameters/3460
the Nias 1905 list	939	ōtaloea	NA	straat	strait(s)	selat	529	535	-	FALSE									STRAIT	1661	https://concepticon.clld.org/parameters/1661
the Nias 1905 list	940	awawo̠	NA	zandbank	sandbank	busung pasir	530	536	642	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	941	kara	NA	koraalrif	coral reef	karang	531	537	643	FALSE									REEF	660	https://concepticon.clld.org/parameters/660
the Nias 1905 list	942	tano̠	NA	land (in tegenstelling van zee)	land	darat	532	538	644	FALSE									LAND	626	https://concepticon.clld.org/parameters/626
the Nias 1905 list	943	banoea	NA	land (staat)	land (state)	negara	532	538	-	FALSE									COUNTRY	1300	https://concepticon.clld.org/parameters/1300
the Nias 1905 list	944	hoelau	NA	eiland	island	pulau	533	539	645	FALSE									ISLAND	622	https://concepticon.clld.org/parameters/622
the Nias 1905 list	946	ichoe dano̠	NA	landtong, kaap	cape	tanjung, ujung	535	541	646	FALSE									CAPE	1662	https://concepticon.clld.org/parameters/1662
the Nias 1905 list	946	toeré	NA	landtong, kaap	cape	tanjung, ujung	535	541	646	FALSE									CAPE	1662	https://concepticon.clld.org/parameters/1662
the Nias 1905 list	947	hili	NA	berg	mountain	gunung	536	542	647	TRUE									MOUNTAIN	639	https://concepticon.clld.org/parameters/639
the Nias 1905 list	948	hīlī	NA	heuvel	hill	bukit	565	572	648	FALSE									HILL	614	https://concepticon.clld.org/parameters/614
the Nias 1905 list	950	toeéli	NA	dalen	to go down, to descend	turun	-	546	650	FALSE									GO DOWN (DESCEND)	2014	https://concepticon.clld.org/parameters/2014
